country,fifa_version,num_players,avg_overall,max_overall,avg_pace,avg_shooting,avg_passing,avg_dribbling,avg_defending,avg_physic,avg_attack_overall,avg_defense_overall
Switzerland,23,14,79.35714285714286,85,71.9,61.0,71.6,73.0,73.6,79.1,77.0,79.53846153846153
Switzerland,24,14,79.78571428571429,87,71.7,63.0,71.3,72.2,70.5,78.5,77.0,80.25
Syria,15,3,67.0,69,64.66666666666667,67.66666666666667,51.0,61.666666666666664,38.666666666666664,62.0,67.0,67.0
Syria,16,5,68.0,75,69.4,61.4,57.8,61.8,39.4,66.8,72.66666666666667,59.0
Syria,17,3,71.33333333333333,78,63.666666666666664,62.666666666666664,62.333333333333336,62.333333333333336,50.666666666666664,72.66666666666667,75.0,64.0
Syria,18,5,71.4,78,70.4,68.2,65.2,70.8,36.2,66.0,71.4,71.4
Syria,19,9,68.33333333333333,78,70.11111111111111,60.77777777777778,63.666666666666664,67.66666666666667,45.333333333333336,66.66666666666667,72.6,65.33333333333333
Syria,20,4,70.25,78,68.25,64.0,63.5,69.0,44.0,67.0,76.5,69.0
Syria,21,4,69.75,77,67.5,64.5,64.75,69.0,44.25,66.0,72.66666666666667,69.75
Syria,22,2,72.0,76,62.0,70.5,69.0,70.0,46.0,73.0,76.0,68.0
Syria,23,2,66.0,68,74.5,51.0,56.5,61.5,54.0,72.0,66.0,64.0
Syria,24,4,63.0,65,71.5,51.75,56.0,61.5,47.5,66.25,65.0,62.0
São Tomé e Príncipe,17,1,74.0,74,76.0,75.0,62.0,70.0,35.0,74.0,74.0,74.0
São Tomé e Príncipe,18,1,64.0,64,72.0,63.0,48.0,59.0,28.0,57.0,64.0,64.0
São Tomé e Príncipe,19,1,72.0,72,74.0,73.0,62.0,68.0,34.0,71.0,72.0,72.0
São Tomé e Príncipe,20,1,70.0,70,69.0,71.0,62.0,66.0,34.0,72.0,70.0,70.0
São Tomé e Príncipe,21,1,70.0,70,69.0,73.0,62.0,66.0,34.0,72.0,70.0,70.0
São Tomé e Príncipe,23,1,67.0,67,69.0,71.0,62.0,63.0,34.0,70.0,67.0,67.0
São Tomé e Príncipe,24,1,60.0,60,77.0,34.0,50.0,59.0,54.0,63.0,60.0,60.0
Tajikistan,17,1,61.0,61,69.0,40.0,55.0,54.0,60.0,60.0,61.0,61.0
Tanzania,16,1,57.0,57,69.0,57.0,37.0,54.0,20.0,57.0,57.0,57.0
Tanzania,17,2,66.0,72,75.0,65.0,50.0,63.0,21.0,60.5,66.0,66.0
Tanzania,18,2,67.5,73,82.0,64.0,56.5,68.0,27.0,64.0,67.5,67.5
Tanzania,19,3,67.0,73,82.0,63.666666666666664,54.666666666666664,68.33333333333333,34.0,61.666666666666664,69.5,62.0
Tanzania,20,4,63.25,79,78.0,58.0,53.25,61.25,33.5,61.0,63.666666666666664,62.0
Tanzania,21,1,76.0,76,79.0,76.0,66.0,72.0,32.0,73.0,76.0,76.0
Tanzania,22,1,74.0,74,80.0,71.0,66.0,71.0,31.0,73.0,74.0,74.0
Tanzania,23,5,60.6,72,73.8,48.4,51.6,60.4,39.2,62.6,61.0,60.0
Tanzania,24,2,66.0,72,77.5,66.5,55.0,64.0,28.0,58.0,66.0,66.0
Thailand,15,1,65.0,65,68.0,64.0,48.0,60.0,28.0,57.0,65.0,65.0
Thailand,18,1,65.0,65,80.0,54.0,63.0,65.0,26.0,46.0,65.0,65.0
Thailand,19,5,62.4,67,72.4,52.6,55.6,65.8,38.4,52.8,62.0,60.0
Thailand,20,4,64.0,71,72.0,54.0,57.0,66.0,42.0,59.0,63.5,64.5
Thailand,21,4,69.0,72,75.0,64.33333333333333,64.0,72.66666666666667,40.333333333333336,56.333333333333336,69.66666666666667,68.0
Thailand,22,6,63.0,71,70.6,51.6,59.4,62.8,47.0,53.8,65.5,61.75
Thailand,23,2,61.0,62,71.5,43.5,53.5,63.0,49.5,58.0,60.0,62.0
Thailand,24,1,62.0,62,73.0,33.0,47.0,59.0,57.0,67.0,62.0,62.0
Togo,15,9,71.44444444444444,80,78.625,65.875,62.5,72.0,35.375,64.25,71.0,76.0
Togo,16,13,64.6923076923077,76,73.16666666666667,53.75,54.416666666666664,62.25,40.833333333333336,62.0,66.16666666666667,66.2
Togo,17,10,70.8,76,76.3,58.1,59.6,69.3,42.5,65.1,71.5,71.33333333333333
Togo,18,9,71.77777777777777,78,76.66666666666667,61.55555555555556,63.77777777777778,70.22222222222223,41.888888888888886,64.55555555555556,72.4,70.0
Togo,19,11,69.72727272727273,79,73.54545454545455,57.36363636363637,59.18181818181818,64.0909090909091,45.18181818181818,67.0,69.0,69.0
Togo,20,13,69.38461538461539,83,71.53846153846153,53.76923076923077,58.92307692307692,64.3076923076923,49.30769230769231,66.84615384615384,70.16666666666667,68.71428571428571
Togo,21,14,68.28571428571429,82,71.46153846153847,57.53846153846154,58.23076923076923,64.53846153846153,44.61538461538461,67.76923076923077,68.71428571428571,68.0
Togo,22,11,68.72727272727273,81,75.5,59.2,58.6,66.8,42.5,66.9,70.14285714285714,66.25
Togo,23,14,68.85714285714286,79,74.5,55.5,56.42857142857143,65.42857142857143,47.857142857142854,68.78571428571429,69.28571428571429,68.42857142857143
Togo,24,13,68.38461538461539,78,74.15384615384616,54.92307692307692,56.30769230769231,64.3076923076923,45.92307692307692,69.38461538461539,69.28571428571429,67.5
Trinidad and Tobago,15,12,63.25,73,69.25,48.416666666666664,55.083333333333336,61.666666666666664,53.25,68.75,67.5,61.75
Trinidad and Tobago,16,12,65.41666666666667,73,71.58333333333333,49.583333333333336,56.5,62.916666666666664,57.416666666666664,67.0,67.0,64.77777777777777
Trinidad and Tobago,17,12,65.25,72,74.08333333333333,48.75,55.416666666666664,62.833333333333336,52.666666666666664,66.0,62.2,65.44444444444444
Trinidad and Tobago,18,9,68.22222222222223,74,72.88888888888889,56.0,60.22222222222222,67.44444444444444,52.333333333333336,68.66666666666667,67.2,67.16666666666667
Trinidad and Tobago,19,5,68.4,74,69.0,64.25,67.5,70.75,57.25,73.0,72.0,67.5
Trinidad and Tobago,20,6,65.83333333333333,72,68.2,49.6,59.8,64.0,60.6,71.0,72.0,64.6
Trinidad and Tobago,21,6,64.83333333333333,72,71.8,52.2,57.6,65.2,52.4,64.8,71.0,62.25
Trinidad and Tobago,22,8,64.125,75,73.42857142857143,47.285714285714285,54.57142857142857,60.42857142857143,53.42857142857143,69.14285714285714,72.5,61.333333333333336
Trinidad and Tobago,23,6,65.0,76,73.8,59.4,60.2,68.0,44.4,67.4,67.0,63.0
Trinidad and Tobago,24,5,63.2,77,74.0,56.5,60.25,64.0,46.0,67.25,71.5,62.0
Tunisia,15,14,71.57142857142857,79,69.0,58.857142857142854,64.07142857142857,67.64285714285714,50.642857142857146,67.28571428571429,71.25,72.0
Tunisia,16,14,71.78571428571429,79,65.92857142857143,59.642857142857146,64.57142857142857,66.85714285714286,49.57142857142857,67.85714285714286,72.33333333333333,71.8
Tunisia,17,14,73.35714285714286,80,68.35714285714286,61.5,63.857142857142854,67.5,48.07142857142857,70.0,72.85714285714286,74.2
Tunisia,18,14,72.5,78,68.07142857142857,62.07142857142857,61.5,66.57142857142857,46.714285714285715,69.14285714285714,71.625,74.0
Tunisia,19,14,73.07142857142857,78,65.92307692307692,59.07692307692308,63.38461538461539,66.38461538461539,55.0,68.61538461538461,73.42857142857143,72.5
Tunisia,20,14,73.35714285714286,79,68.92307692307692,59.61538461538461,64.15384615384616,66.92307692307692,56.0,68.46153846153847,73.57142857142857,73.125
Tunisia,21,14,71.35714285714286,77,69.85714285714286,60.214285714285715,65.64285714285714,69.57142857142857,54.57142857142857,66.0,72.0,71.125
Tunisia,22,14,71.57142857142857,77,71.85714285714286,62.92857142857143,65.71428571428571,70.21428571428571,53.0,67.5,71.75,70.71428571428571
Tunisia,23,14,71.57142857142857,79,69.07142857142857,63.214285714285715,66.0,70.64285714285714,55.357142857142854,69.0,71.125,71.14285714285714
Tunisia,24,14,72.28571428571429,81,71.76923076923077,61.0,65.53846153846153,69.92307692307692,61.76923076923077,71.76923076923077,71.5,72.0909090909091
Turkey,15,14,79.14285714285714,84,73.81818181818181,63.54545454545455,70.63636363636364,72.9090909090909,62.09090909090909,72.81818181818181,79.25,79.22222222222223
Turkey,16,14,79.42857142857143,83,74.75,71.41666666666667,75.91666666666667,77.75,57.25,71.91666666666667,78.0,79.5
Turkey,17,14,80.35714285714286,84,73.27272727272727,69.36363636363636,75.0909090909091,77.72727272727273,59.09090909090909,71.0909090909091,79.33333333333333,80.375
Turkey,18,14,79.35714285714286,83,71.38461538461539,69.92307692307692,75.07692307692308,77.38461538461539,54.76923076923077,68.6923076923077,79.28571428571429,79.71428571428571
Turkey,19,14,78.64285714285714,82,69.6923076923077,71.23076923076923,74.0,76.6923076923077,54.76923076923077,68.46153846153847,78.5,78.57142857142857
Turkey,20,14,77.85714285714286,80,67.28571428571429,66.14285714285714,72.85714285714286,74.78571428571429,57.714285714285715,69.57142857142857,77.875,77.625
Turkey,21,14,77.14285714285714,80,73.66666666666667,61.833333333333336,69.16666666666667,73.58333333333333,63.75,72.08333333333333,77.4,77.0
Turkey,22,14,77.85714285714286,82,72.91666666666667,61.916666666666664,68.33333333333333,73.33333333333333,63.916666666666664,73.58333333333333,78.16666666666667,77.44444444444444
Turkey,23,14,78.14285714285714,84,72.16666666666667,65.16666666666667,69.83333333333333,74.08333333333333,61.166666666666664,72.58333333333333,77.42857142857143,77.71428571428571
Turkey,24,14,78.35714285714286,85,73.58333333333333,63.416666666666664,70.75,75.33333333333333,63.166666666666664,71.0,78.66666666666667,77.88888888888889
Turkmenistan,15,1,67.0,67,71.0,54.0,55.0,60.0,68.0,65.0,67.0,67.0
Turkmenistan,18,1,63.0,63,76.0,61.0,56.0,69.0,35.0,49.0,63.0,63.0
Uganda,15,5,60.4,64,64.8,42.6,47.4,57.2,54.6,63.8,55.0,61.75
Uganda,16,6,61.0,66,69.16666666666667,49.833333333333336,51.0,58.0,49.333333333333336,59.666666666666664,59.5,64.33333333333333
Uganda,17,7,61.42857142857143,70,77.0,53.714285714285715,49.57142857142857,60.42857142857143,40.57142857142857,57.285714285714285,59.5,64.0
Uganda,18,4,62.75,70,71.5,49.5,52.75,60.75,54.0,68.0,64.0,67.0
Uganda,19,6,61.166666666666664,69,71.16666666666667,47.5,51.666666666666664,58.333333333333336,51.666666666666664,66.5,63.5,62.0
Uganda,20,3,66.0,67,69.0,56.666666666666664,58.333333333333336,66.0,59.666666666666664,68.33333333333333,66.0,66.5
Uganda,21,9,63.111111111111114,68,66.88888888888889,49.666666666666664,54.666666666666664,61.55555555555556,51.44444444444444,69.33333333333333,64.75,62.0
Uganda,22,7,64.57142857142857,69,71.85714285714286,54.285714285714285,53.857142857142854,61.0,46.857142857142854,70.85714285714286,63.4,66.0
Uganda,23,10,62.7,73,65.88888888888889,51.111111111111114,52.44444444444444,59.0,46.44444444444444,66.88888888888889,62.0,64.33333333333333
Uganda,24,4,61.0,69,72.5,41.5,52.5,57.5,55.25,64.75,58.0,61.0
Ukraine,15,14,73.71428571428571,78,64.9090909090909,51.90909090909091,63.81818181818182,64.0,65.27272727272727,72.9090909090909,73.0,73.9090909090909
Ukraine,16,14,75.78571428571429,82,72.54545454545455,57.27272727272727,63.81818181818182,64.27272727272727,65.0909090909091,74.0909090909091,76.33333333333333,75.63636363636364
Ukraine,17,14,77.35714285714286,83,74.0,65.36363636363636,66.54545454545455,68.18181818181819,59.54545454545455,73.36363636363636,75.6,77.75
Ukraine,18,14,76.92857142857143,81,69.5,59.166666666666664,66.83333333333333,64.41666666666667,66.41666666666667,74.08333333333333,77.5,76.7
Ukraine,19,14,78.07142857142857,82,71.25,64.16666666666667,69.66666666666667,69.0,63.25,72.91666666666667,78.5,77.375
Ukraine,20,14,77.57142857142857,82,70.0909090909091,64.81818181818181,69.81818181818181,70.72727272727273,61.09090909090909,69.63636363636364,78.16666666666667,77.125
Ukraine,21,14,77.28571428571429,81,74.45454545454545,69.9090909090909,71.81818181818181,74.72727272727273,55.0,69.54545454545455,77.66666666666667,76.57142857142857
Ukraine,22,14,77.5,81,75.33333333333333,69.91666666666667,72.91666666666667,75.83333333333333,58.666666666666664,67.66666666666667,77.85714285714286,76.66666666666667
Ukraine,23,14,77.07142857142857,82,74.0909090909091,68.72727272727273,74.0,75.0909090909091,61.90909090909091,68.45454545454545,76.71428571428571,76.85714285714286
Ukraine,24,14,76.85714285714286,82,75.0,66.16666666666667,72.83333333333333,74.58333333333333,65.16666666666667,67.75,76.625,76.625
United Arab Emirates,19,1,76.0,76,81.0,69.0,76.0,79.0,33.0,49.0,76.0,76.0
United Arab Emirates,20,14,65.92857142857143,71,68.84615384615384,44.84615384615385,54.53846153846154,58.30769230769231,56.07692307692308,64.07692307692308,66.33333333333333,66.1
United Arab Emirates,21,14,66.85714285714286,73,68.84615384615384,47.15384615384615,56.07692307692308,60.38461538461539,55.15384615384615,66.15384615384616,67.5,66.6
United Arab Emirates,22,14,65.21428571428571,72,72.75,49.5,55.916666666666664,61.25,51.25,63.416666666666664,67.0,64.8
United Arab Emirates,23,14,65.14285714285714,72,69.66666666666667,46.583333333333336,55.666666666666664,60.0,56.083333333333336,66.66666666666667,71.0,65.18181818181819
United Arab Emirates,24,14,64.0,72,67.63636363636364,43.09090909090909,54.09090909090909,57.63636363636363,57.81818181818182,65.63636363636364,61.0,64.58333333333333
United States,15,14,76.64285714285714,82,74.1,66.0,67.6,70.6,56.2,72.7,76.6,76.66666666666667
United States,16,14,76.78571428571429,81,74.0909090909091,61.63636363636363,68.63636363636364,70.54545454545455,61.90909090909091,74.36363636363636,76.5,77.33333333333333
United States,17,14,76.78571428571429,81,72.9,63.8,65.7,69.8,57.0,74.7,75.5,77.55555555555556
United States,18,14,76.78571428571429,80,74.6923076923077,66.3076923076923,69.53846153846153,74.0,55.23076923076923,72.61538461538461,76.25,77.83333333333333
United States,19,14,76.21428571428571,80,74.08333333333333,62.75,68.16666666666667,72.33333333333333,58.916666666666664,72.75,76.33333333333333,76.28571428571429
United States,20,14,76.0,79,76.16666666666667,59.333333333333336,66.58333333333333,73.0,61.166666666666664,73.33333333333333,76.33333333333333,75.81818181818181
United States,21,14,75.71428571428571,81,79.54545454545455,55.0,65.72727272727273,72.18181818181819,65.0,73.9090909090909,77.0,75.33333333333333
United States,22,14,76.14285714285714,82,76.4,58.6,66.9,73.2,63.1,73.7,77.5,75.6
United States,23,14,76.64285714285714,82,75.58333333333333,59.666666666666664,68.66666666666667,73.83333333333333,63.166666666666664,73.5,76.5,76.25
United States,24,14,76.64285714285714,79,75.46153846153847,60.0,67.46153846153847,73.84615384615384,60.84615384615385,73.0,76.85714285714286,76.375
Uruguay,15,14,78.92857142857143,89,72.3076923076923,66.53846153846153,67.84615384615384,72.0,52.84615384615385,69.38461538461539,80.16666666666667,78.5
Uruguay,16,14,79.92857142857143,90,76.46153846153847,66.84615384615384,69.6923076923077,74.0,58.69230769230769,73.3076923076923,80.83333333333333,79.71428571428571
Uruguay,17,14,81.28571428571429,92,72.92307692307692,62.15384615384615,67.84615384615384,72.07692307692308,61.69230769230769,74.23076923076923,81.66666666666667,81.0
Uruguay,18,14,81.14285714285714,92,72.33333333333333,64.41666666666667,68.41666666666667,72.91666666666667,60.5,74.75,82.4,80.75
Uruguay,19,14,82.07142857142857,91,70.58333333333333,68.41666666666667,68.5,73.33333333333333,59.833333333333336,78.08333333333333,82.83333333333333,82.0
Uruguay,20,14,83.0,89,71.61538461538461,66.23076923076923,67.38461538461539,71.6923076923077,62.92307692307692,76.38461538461539,83.5,82.625
Uruguay,21,14,81.64285714285714,87,67.66666666666667,63.833333333333336,68.91666666666667,71.25,74.08333333333333,79.08333333333333,83.5,81.18181818181819
Uruguay,22,14,81.28571428571429,88,71.07692307692308,68.46153846153847,71.15384615384616,74.53846153846153,64.92307692307692,77.92307692307692,81.83333333333333,81.0
Uruguay,23,14,80.92857142857143,84,71.25,68.16666666666667,70.58333333333333,73.0,65.33333333333333,79.5,81.33333333333333,80.85714285714286
Uruguay,24,14,81.28571428571429,88,75.38461538461539,65.07692307692308,70.76923076923077,73.92307692307692,74.07692307692308,79.38461538461539,81.0,81.1
Uzbekistan,15,6,67.0,74,68.83333333333333,56.833333333333336,65.0,66.33333333333333,53.833333333333336,64.5,67.33333333333333,68.0
Uzbekistan,16,4,72.0,76,74.0,59.0,69.5,68.75,56.75,65.25,74.0,76.0
Uzbekistan,17,3,74.0,78,73.66666666666667,58.666666666666664,68.0,65.33333333333333,71.66666666666667,69.0,77.0,74.0
Uzbekistan,18,5,68.4,80,73.6,56.6,61.8,65.4,57.0,65.6,63.0,70.66666666666667
Uzbekistan,19,3,70.66666666666667,77,72.0,55.333333333333336,65.0,68.33333333333333,67.0,72.33333333333333,70.66666666666667,70.66666666666667
Uzbekistan,20,3,67.66666666666667,75,67.33333333333333,60.333333333333336,65.33333333333333,65.66666666666667,60.333333333333336,68.0,67.66666666666667,67.66666666666667
Uzbekistan,21,7,64.28571428571429,73,66.0,52.42857142857143,58.857142857142854,58.42857142857143,53.285714285714285,63.57142857142857,60.666666666666664,67.0
Uzbekistan,22,6,68.16666666666667,73,71.0,55.0,60.166666666666664,62.333333333333336,54.833333333333336,67.5,66.5,67.66666666666667
Uzbekistan,23,3,72.33333333333333,75,75.66666666666667,67.33333333333333,67.0,73.66666666666667,48.666666666666664,65.0,72.5,70.0
Uzbekistan,24,5,66.6,72,68.8,53.2,57.2,60.8,57.6,67.0,67.0,65.25
Vanuatu,24,1,68.0,68,83.0,54.0,54.0,54.0,62.0,85.0,68.0,68.0
Venezuela,15,14,75.14285714285714,82,65.84615384615384,62.84615384615385,62.15384615384615,67.38461538461539,51.07692307692308,73.23076923076923,75.28571428571429,74.57142857142857
Venezuela,16,14,74.07142857142857,80,66.76923076923077,61.30769230769231,63.53846153846154,68.46153846153847,47.38461538461539,69.61538461538461,73.85714285714286,74.0
Venezuela,17,14,75.0,80,70.6923076923077,66.46153846153847,64.07692307692308,71.61538461538461,46.84615384615385,68.61538461538461,75.25,75.2
Venezuela,18,14,75.28571428571429,80,66.58333333333333,56.583333333333336,60.333333333333336,66.66666666666667,56.0,71.91666666666667,76.33333333333333,74.77777777777777
Venezuela,19,14,74.92857142857143,81,70.76923076923077,63.61538461538461,63.0,70.6923076923077,50.84615384615385,69.61538461538461,75.25,74.5
Venezuela,20,14,74.64285714285714,81,73.38461538461539,64.92307692307692,61.76923076923077,72.53846153846153,47.38461538461539,69.23076923076923,74.88888888888889,74.8
Venezuela,21,14,74.57142857142857,81,69.6923076923077,61.92307692307692,61.53846153846154,69.53846153846153,52.0,72.0,75.42857142857143,74.28571428571429
Venezuela,22,14,74.92857142857143,81,75.41666666666667,65.33333333333333,66.33333333333333,73.41666666666667,47.916666666666664,66.58333333333333,76.11111111111111,73.57142857142857
Venezuela,23,14,72.78571428571429,78,68.66666666666667,59.416666666666664,62.75,69.25,54.583333333333336,72.41666666666667,73.5,72.66666666666667
Venezuela,24,14,72.78571428571429,77,70.84615384615384,65.46153846153847,64.15384615384616,71.46153846153847,48.69230769230769,71.3076923076923,72.71428571428571,72.5
Vietnam,17,1,55.0,55,65.0,45.0,53.0,54.0,43.0,48.0,55.0,55.0
Vietnam,18,1,61.0,61,67.0,50.0,58.0,58.0,46.0,61.0,61.0,61.0
Vietnam,20,1,62.0,62,72.0,58.0,49.0,64.0,19.0,55.0,62.0,62.0
Vietnam,22,1,64.0,64,,,,,,,64.0,64.0
Vietnam,23,1,66.0,66,86.0,58.0,60.0,67.0,57.0,53.0,66.0,66.0
Wales,15,14,74.64285714285714,87,70.25,56.0,68.58333333333333,70.33333333333333,67.58333333333333,71.91666666666667,76.33333333333333,74.0
Wales,16,14,75.78571428571429,87,70.16666666666667,55.916666666666664,67.5,70.16666666666667,69.66666666666667,73.33333333333333,78.75,75.16666666666667
Wales,17,14,76.92857142857143,90,70.08333333333333,57.5,67.83333333333333,70.5,66.41666666666667,73.08333333333333,80.0,76.45454545454545
Wales,18,14,76.71428571428571,89,66.0,60.416666666666664,67.75,69.5,66.08333333333333,74.25,78.4,76.44444444444444
Wales,19,14,76.0,88,67.66666666666667,60.333333333333336,68.41666666666667,71.16666666666667,66.33333333333333,73.5,80.8,75.44444444444444
Wales,20,14,75.92857142857143,85,69.25,62.416666666666664,68.83333333333333,71.33333333333333,61.583333333333336,71.0,77.85714285714286,74.625
Wales,21,14,75.78571428571429,83,73.16666666666667,60.083333333333336,69.41666666666667,72.41666666666667,61.833333333333336,69.0,77.8,74.25
Wales,22,14,75.5,82,73.41666666666667,59.833333333333336,66.75,70.75,59.416666666666664,69.41666666666667,76.42857142857143,74.28571428571429
